5,272,1,1,21,7,0
15,658,1,1,18,7,0
21,874,2,1,17,22,0
23,979,1,1,19,8,0
27,1057,0,0,0,0,1
29,1149,1,1,19,6,0
34,1302,1,1,19,40,0
39,1489,1,1,21,7,0
43,1656,1,1,20,7,0
46,1690,1,2,20,16,0
50,1915,1,1,21,10,0
53,2021,1,1,21,0,0
57,2109,0,0,0,0,1
61,2217,2,1,19,35,0
67,2451,1,1,21,7,0
70,2574,1,1,20,7,0
73,2699,1,1,19,0,0
79,2861,2,1,19,31,0
84,3058,1,1,20,7,0
86,3130,1,1,21,7,0
89,3183,0,0,0,0,1
94,3386,1,1,18,31,0
99,3593,1,1,19,0,0
102,3706,2,1,20,25,0
105,3822,1,1,22,6,0
112,4088,1,1,19,5,0
115,4122,1,2,19,22,0
119,4209,0,0,0,0,1
121,4305,1,1,21,19,0
130,4651,1,1,20,10,0
133,4727,2,1,20,16,0
135,4820,1,1,20,0,0
139,4929,2,1,19,22,0
146,5157,2,1,19,14,0
150,5236,0,0,0,0,1
153,5365,1,1,18,22,0
160,5650,2,1,17,15,0
165,5863,1,1,18,7,0
169,6004,1,1,19,10,0
172,6081,2,1,16,11,0
179,6338,1,1,18,7,0
184,6570,2,1,13,23,0
189,6756,2,1,16,18,0
194,6933,1,1,17,9,0
196,7016,1,1,17,0,0
202,7196,2,1,17,25,0
207,7304,0,0,0,0,1
212,7442,2,1,19,35,0
217,7736,1,1,22,8,0
220,7849,1,1,21,9,0
225,8036,1,1,21,7,0
236,8458,0,0,0,0,1
240,8641,1,1,18,7,0
244,8675,1,2,18,32,0
248,8798,1,1,19,38,0
258,9132,2,1,20,28,0
262,9277,1,1,20,7,0
273,9696,1,1,16,6,0
277,9746,1,2,16,25,0
279,9812,1,1,19,10,0
282,9846,1,2,19,24,0
285,9959,1,1,15,5,0
287,10097,1,1,5,0,0
293,10299,2,1,16,21,0
300,10582,2,1,8,23,0
304,10733,1,1,9,5,0
305,10776,1,1,8,0,0
316,11191,2,1,7,20,0
320,11294,2,1,0,26,0
324,11401,0,0,0,0,1
327,11533,1,1,5,23,0
335,11876,2,1,10,23,0
342,12114,2,1,13,14,0
356,12517,4,1,4,46,0
365,12844,1,1,6,5,0
369,12912,2,1,8,27,0
376,13147,2,1,9,20,0
385,13494,2,1,0,22,0
390,13694,1,1,5,4,0
393,13806,1,1,6,6,0
399,14046,2,1,0,26,0
399,14197,0,0,0,0,1
402,14391,2,1,0,42,0
408,14624,1,1,0,7,0
411,14766,1,1,0,8,0
421,15083,0,0,0,0,1
426,15205,2,1,10,44,0
433,15494,1,1,0,7,0
438,15657,2,1,0,27,0
445,15948,0,0,0,0,1
449,16076,2,1,0,13,0
454,16310,1,1,0,8,0
460,16522,1,1,0,46,0
466,16659,0,0,0,0,1
469,16794,1,1,0,24,0
483,17273,3,1,0,38,0
489,17428,0,0,0,0,1
491,17516,1,1,5,7,0
495,17718,1,1,1,6,0
498,17828,1,1,0,25,0
500,18055,1,1,13,7,0
504,18202,1,1,0,0,0
508,18307,2,1,0,23,0
512,18341,1,2,0,32,0
519,18580,0,0,0,0,1
525,18735,0,0,0,0,1
528,18825,1,1,0,45,0
536,19061,2,1,0,20,0
540,19195,1,1,0,8,0
546,19406,1,1,0,10,0
549,19517,1,1,0,4,0
554,19718,1,1,0,6,0
564,20094,1,1,0,0,0
569,20238,2,1,0,13,0
572,20273,0,0,0,0,1
578,20416,2,1,0,65,0
587,20683,2,1,0,30,0
597,20972,2,1,0,30,0
599,21082,0,0,0,0,1
602,21153,2,1,0,26,0
607,21315,1,1,0,5,0
614,21484,2,1,0,27,0
620,21681,1,1,0,7,0
621,21682,1,2,0,0,0
632,22036,2,1,0,41,0
638,22226,1,1,0,9,0
641,22265,0,0,0,0,1
646,22403,1,1,0,29,0
651,22548,1,1,0,7,0
658,22750,2,1,0,24,0
665,22990,1,1,0,6,0
668,23081,1,1,0,10,0
670,23136,1,1,0,8,0
675,23279,2,1,0,24,0
687,23571,3,1,0,37,0
695,23831,2,1,0,23,0
700,23984,1,1,0,10,0
706,24150,1,1,0,0,0
716,24405,2,1,0,15,0
721,24528,2,1,0,30,0
723,24588,1,1,0,7,0
730,24729,2,1,0,28,0
742,25056,1,1,0,4,0
745,25139,1,1,0,5,0
747,25201,1,1,0,7,0
749,25254,1,1,0,7,0
752,25341,1,1,0,0,0
757,25448,2,1,0,29,0
759,25498,1,1,0,0,0
769,25725,3,1,0,39,0
774,25752,1,2,0,54,0
777,25837,1,1,0,6,0
787,26110,2,1,0,15,0
797,26379,1,1,0,7,0
800,26465,1,1,0,10,0
802,26520,1,1,0,8,0
808,26684,1,1,0,0,0
812,26759,2,1,0,24,0
820,26880,3,1,0,75,0
825,27022,1,1,0,5,0
831,27184,0,0,0,0,1
841,27490,1,1,0,7,0
843,27545,1,1,0,7,0
845,27591,1,1,0,7,0
847,27648,1,1,0,0,0
857,27878,2,1,0,27,0
868,28147,2,1,0,29,0
872,28222,0,0,0,0,1
878,28310,2,1,0,76,0
892,28656,2,1,0,41,0
903,28894,3,1,0,33,0
916,29236,2,1,0,39,0
929,29506,3,1,0,39,0
942,29825,3,1,0,36,0
957,30154,2,1,0,37,0
961,30233,0,0,0,0,1
966,30391,1,1,0,28,0
973,30532,2,1,0,20,0
980,30712,1,1,0,0,0
987,30818,3,1,0,39,0
999,31216,4,1,0,48,0
