16,471,4,1,20,44,0
35,1009,4,1,20,51,0
54,1580,4,1,20,53,0
63,1959,0,0,0,0,1
72,2149,4,1,20,44,0
85,2573,0,0,0,0,1
96,2825,4,1,20,64,0
99,3545,0,0,0,0,1
106,3639,4,1,20,76,0
122,4099,4,1,20,44,0
145,4842,4,1,19,68,0
158,5461,0,0,0,0,1
167,5645,4,1,18,56,0
193,6468,4,1,18,76,0
199,7082,0,0,0,0,1
206,7325,4,1,17,80,0
227,8045,0,0,0,0,1
246,8776,0,0,0,0,1
251,8911,1,1,6,53,0
266,9607,1,1,2,7,0
283,9673,9,2,2,155,0
291,9969,0,0,0,0,1
305,10325,4,1,16,56,0
327,10992,4,1,13,62,0
337,11344,0,0,0,0,1
341,11487,1,1,2,42,0
357,12031,0,0,0,0,1
364,12142,4,1,0,60,0
370,12377,1,1,0,0,0
377,12663,2,1,0,0,0
381,12820,3,1,0,0,0
384,12859,0,0,0,0,1
391,13112,4,1,0,0,0
396,13242,5,1,0,0,0
399,13484,6,1,0,0,0
399,13900,7,1,0,0,0
414,14064,9,1,0,152,0
419,14185,0,0,0,0,1
431,14580,0,0,0,0,1
438,14674,4,1,0,56,0
467,15635,4,1,0,88,0
482,16157,0,0,0,0,1
488,16251,3,1,2,56,0
505,17018,4,1,12,64,0
515,17409,1,1,0,0,0
529,17801,3,1,0,71,0
532,17839,0,0,0,0,1
547,18390,2,1,0,0,0
555,18567,4,1,0,73,0
560,18674,0,0,0,0,1
588,19718,0,0,0,0,1
599,20101,4,1,0,144,0
599,20320,0,0,0,0,1
601,20402,2,1,0,22,0
632,21476,0,0,0,0,1
647,22093,1,1,0,64,0
661,22133,6,2,0,166,0
689,23048,0,0,0,0,1
692,23263,1,1,0,9,0
702,23803,1,1,0,61,0
716,23843,7,2,0,139,0
762,24980,4,1,0,148,0
771,25245,0,0,0,0,1
797,25821,4,1,0,100,0
799,26095,0,0,0,0,1
806,26429,4,1,0,78,0
839,27180,4,1,0,102,0
856,27610,3,1,0,49,0
869,27997,0,0,0,0,1
876,28076,4,1,0,51,0
881,28217,1,1,0,5,0
884,28316,1,1,0,0,0
893,28540,2,1,0,29,0
905,28933,4,1,0,64,0
919,29440,0,0,0,0,1
923,29534,1,1,0,7,0
927,29593,2,1,0,43,0
929,29690,1,1,0,10,0
945,30023,4,1,0,50,0
966,30456,4,1,0,59,0
981,30822,2,1,0,42,0
989,31025,1,1,0,9,0
999,31400,3,1,0,68,0
999,31867,0,0,0,0,1
