24,1073,2,1,16,35,0
30,1203,4,1,20,47,0
38,1515,2,1,20,23,0
51,2005,0,0,0,0,1
57,2105,3,1,18,53,0
70,2564,2,1,20,38,0
82,2925,3,1,20,33,0
85,2965,0,0,0,0,1
88,3087,1,1,22,15,0
102,3761,3,1,20,40,0
123,4771,1,1,14,7,0
128,5004,2,1,9,22,0
134,5220,1,1,15,7,0
136,5297,1,1,14,10,0
138,5383,1,1,11,8,0
142,5449,1,2,11,34,0
146,5535,2,1,13,29,0
150,5751,1,1,22,6,0
152,5821,1,1,20,10,0
157,5990,2,1,19,23,0
163,6258,1,1,20,0,0
172,6494,4,1,16,44,0
187,6904,4,1,19,40,0
201,7730,2,1,0,37,0
211,8139,2,1,20,24,0
226,8686,3,1,19,53,0
230,8796,0,0,0,0,1
233,8944,1,1,21,14,0
242,9254,2,1,19,25,0
246,9404,1,1,21,0,0
249,9478,2,1,19,0,0
256,9696,3,1,18,39,0
260,9792,0,0,0,0,1
264,9974,1,1,19,13,0
282,10570,4,1,19,55,0
289,10757,0,0,0,0,1
294,10937,1,1,13,32,0
300,11227,1,1,6,10,0
305,11546,1,1,0,7,0
311,11828,1,1,5,9,0
315,12168,1,1,0,8,0
320,12338,2,1,0,29,0
326,12634,2,1,0,24,0
339,13183,3,1,0,40,0
352,13768,3,1,0,36,0
361,14334,1,1,0,5,0
368,14844,2,1,0,33,0
381,15923,1,1,0,9,0
385,15957,1,2,0,36,0
388,16140,2,1,0,20,0
391,16192,0,0,0,0,1
395,16491,1,1,0,23,0
399,16677,1,1,0,5,0
400,16806,1,1,0,4,0
403,16981,1,1,0,0,0
407,17115,2,1,0,9,0
408,17173,1,1,0,0,0
413,17330,3,1,0,22,0
418,17522,0,0,0,0,1
421,17685,1,1,0,4,0
422,17729,1,1,0,0,0
426,17832,2,1,0,36,0
436,18303,2,1,0,23,0
437,18370,1,1,0,0,0
441,18465,0,0,0,0,1
447,18651,2,1,0,33,0
462,19278,2,1,0,43,0
467,19424,0,0,0,0,1
472,19615,1,1,0,28,0
478,19911,1,1,0,9,0
481,20079,1,1,0,0,0
487,20455,2,1,0,11,0
491,20633,2,1,0,24,0
502,21444,2,1,0,36,0
504,21549,1,1,0,10,0
510,21779,0,0,0,0,1
514,21916,1,1,0,31,0
524,22395,1,1,0,10,0
532,22824,1,1,0,4,0
536,22981,1,1,0,8,0
538,23058,1,1,0,7,0
540,23191,1,1,0,0,0
545,23335,2,1,0,29,0
547,23404,1,1,0,4,0
556,23740,2,1,0,34,0
563,23905,3,1,0,38,0
570,24191,1,1,0,7,0
572,24288,1,1,0,6,0
575,24401,1,1,0,8,0
578,24514,1,1,0,7,0
580,24591,1,1,0,7,0
583,24727,1,1,0,7,0
585,24837,1,1,0,5,0
591,25017,2,1,0,27,0
597,25266,1,1,0,7,0
600,25620,1,1,0,9,0
604,25673,1,2,0,36,0
613,26121,1,1,0,7,0
617,26360,1,1,0,7,0
620,26387,1,2,0,16,0
624,26628,1,1,0,8,0
630,26866,1,1,0,0,0
635,27030,2,1,0,20,0
643,27253,2,1,0,28,0
645,27395,1,1,0,6,0
650,27597,1,1,0,7,0
653,27760,1,1,0,10,0
662,28109,0,0,0,0,1
666,28222,2,1,0,18,0
670,28475,1,1,0,9,0
675,28667,1,1,0,48,0
677,28750,1,1,0,10,0
679,28820,1,1,0,0,0
685,28989,2,1,0,27,0
690,29289,1,1,0,5,0
694,29380,0,0,0,0,1
696,29474,1,1,0,10,0
697,29522,1,1,0,0,0
699,29578,2,1,0,0,0
703,30150,3,1,0,27,0
709,30223,3,1,0,53,0
714,30426,1,1,0,10,0
723,30723,2,1,0,28,0
731,30993,1,1,0,10,0
733,31045,1,1,0,7,0
736,31135,1,1,0,9,0
739,31284,1,1,0,0,0
742,31378,2,1,0,13,0
746,31601,1,1,0,7,0
747,31639,1,1,0,0,0
751,31734,2,1,0,20,0
755,31841,0,0,0,0,1
758,31950,1,1,0,24,0
763,32095,1,1,0,7,0
766,32182,1,1,0,6,0
771,32329,2,1,0,23,0
776,32517,1,1,0,0,0
786,32858,2,1,0,23,0
790,32941,2,1,0,25,0
792,33020,1,1,0,7,0
797,33146,2,1,0,12,0
800,33221,1,1,0,7,0
804,33357,1,1,0,0,0
812,33503,3,1,0,44,0
818,33713,1,1,0,10,0
820,33837,1,1,0,0,0
826,33940,2,1,0,27,0
832,34091,1,1,0,5,0
836,34167,2,1,0,23,0
842,34341,1,1,0,8,0
844,34398,1,1,0,0,0
848,34476,2,1,0,13,0
850,34554,1,1,0,0,0
855,34660,2,1,0,25,0
858,34739,1,1,0,6,0
863,34870,0,0,0,0,1
869,35019,1,1,0,41,0
873,35138,1,1,0,0,0
877,35234,2,1,0,20,0
884,35445,1,1,0,6,0
888,35563,1,1,0,7,0
893,35711,1,1,0,8,0
899,35813,2,1,0,26,0
900,35870,1,1,0,4,0
902,35928,1,1,0,6,0
907,36073,1,1,0,6,0
912,36195,2,1,0,32,0
923,36446,2,1,0,18,0
926,36541,1,1,0,9,0
932,36676,2,1,0,20,0
937,36845,1,1,0,0,0
945,37004,2,1,0,28,0
951,37108,2,1,0,34,0
954,37220,1,1,0,9,0
963,37439,2,1,0,28,0
968,37567,1,1,0,10,0
979,37769,3,1,0,33,0
987,38018,1,1,0,10,0
989,38084,1,1,0,5,0
997,38284,1,1,0,7,0
999,38316,1,2,0,29,0
