5,242,1,1,21,0,0
11,558,2,1,19,0,0
16,774,3,1,16,0,0
22,1027,4,1,13,0,0
30,1816,5,1,14,0,0
37,2963,6,1,10,0,0
45,3478,7,1,10,0,0
54,3720,8,1,5,0,0
65,4175,9,1,2,0,0
85,4435,10,1,1,192,0
89,4628,1,1,20,0,0
97,4978,3,1,17,0,0
104,5264,4,1,14,38,0
106,5353,1,1,21,0,0
121,5755,4,1,18,66,0
137,6322,4,1,19,44,0
153,6865,0,0,0,0,1
160,7098,1,1,14,58,0
185,8097,1,1,8,10,0
195,8312,4,1,9,108,0
200,8681,1,1,15,10,0
216,9153,4,1,18,66,0
232,9726,3,1,20,48,0
256,10548,4,1,20,72,0
260,10618,0,0,0,0,1
279,11178,4,1,19,60,0
289,11546,0,0,0,0,1
306,12125,4,1,11,84,0
323,12624,4,1,13,48,0
334,12979,0,0,0,0,1
345,13229,4,1,11,56,0
352,13525,1,1,0,0,0
361,13980,2,1,0,0,0
364,14101,0,0,0,0,1
371,14411,3,1,0,0,0
378,14633,4,1,0,0,0
389,15180,5,1,0,0,0
398,15447,6,1,0,0,0
413,15738,7,1,0,180,0
425,16178,1,1,0,6,0
429,16228,1,2,0,34,0
437,16572,1,1,0,8,0
447,16923,2,1,0,29,0
448,16985,1,1,0,0,0
460,17340,3,1,0,56,0
466,17537,0,0,0,0,1
476,17960,1,1,0,0,0
496,18729,2,1,0,14,0
499,18807,0,0,0,0,1
505,19185,2,1,0,108,0
511,19474,2,1,0,24,0
535,20187,4,1,0,99,0
551,20776,2,1,0,29,0
556,21052,1,1,0,10,0
567,21468,1,1,0,0,0
576,21736,0,0,0,0,1
592,22050,5,1,0,125,0
599,22885,0,0,0,0,1
607,23248,4,1,0,108,0
612,23371,0,0,0,0,1
625,23721,0,0,0,0,1
638,24026,3,1,0,84,0
653,24489,0,0,0,0,1
668,24787,4,1,0,84,0
680,25173,1,1,0,10,0
687,25360,0,0,0,0,1
699,25944,0,0,0,0,1
706,26062,3,1,0,122,0
739,27277,1,1,0,10,0
750,27877,0,0,0,0,1
757,28194,1,1,0,53,0
775,28234,10,2,0,170,0
789,28638,0,0,0,0,1
799,28810,4,1,0,68,0
800,28985,1,1,0,7,0
807,29164,1,1,0,10,0
816,29397,1,1,0,7,0
823,29466,4,1,0,56,0
839,29790,4,1,0,48,0
856,30223,0,0,0,0,1
867,30377,4,1,0,76,0
880,30811,2,1,0,22,0
900,31688,1,1,0,5,0
912,31731,6,2,0,118,0
948,32722,1,1,0,7,0
955,32862,2,1,0,34,0
960,33036,1,1,0,9,0
965,33101,1,2,0,57,0
977,33144,3,3,0,131,0
998,33609,4,1,0,60,0
999,33722,1,1,0,6,0
999,33830,0,0,0,0,1
